codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
167417|02166820510|GAS|CENTRIA S.r.l.|2022|04|2022-05-23 00:00:00|2022-05-23 00:00:00|PRESENTE|AcuPhi|0|-35
129532|01177760491|GAS|ASA- AZIENDA SERVIZI AMBIENTALI S.p.A.|2022|04|2022-05-02 00:00:00|2022-05-02 00:00:00|PRESENTE|AcuPhi|0|-18.6
302288|00757920152|GAS|"METANO SANT\'ANGELO LODIGIANO S.p.A."|2022|04|2022-05-11 00:00:00|2022-05-11 00:00:00|PRESENTE|AcuPhi|0|-16.6
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2022|01|2022-05-11 00:00:00|2022-05-11 00:00:00|PRESENTE|AcuPhi|0|-50
129532|01177760491|GAS|ASA- AZIENDA SERVIZI AMBIENTALI S.p.A.|2022|04|2022-05-06 00:00:00|2022-05-06 00:00:00|PRESENTE|AcuPhi|0|-100
415551|01311630055|GAS|METANPROGETTI S.r.l.|2022|04|2022-05-20 00:00:00|2022-05-20 00:00:00|PRESENTE|AcuPhi|0|241.12
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2022|04|2022-05-02 00:00:00|2022-05-02 00:00:00|PRESENTE|AcuPhi|0|2108.25
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|06|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-23160.025|-3876.9785111699
415551|01311630055|GAS|METANPROGETTI S.r.l.|2022|04|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|703517.716|22640.604886213
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2021|10|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|423892.904|18673.651432972
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|03|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|23110.518|3064.5576936144
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2021|07|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|725.47|761.84361203621
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2021|09|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|5360.366|-890.4410150227
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|03|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|5538006.819|278456.88087328
393603|03757660968|GAS|NED RETI DISTRIBUZIONE GAS S.r.l.|2022|02|2022-04-20 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-12442.156|-1096.234516
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2021|12|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-323659.969|-27063.150552273
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2022|03|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|6584538.632|353256.89696413
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2021|11|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-20649.693|-1070.8308806991
167417|02166820510|GAS|CENTRIA S.r.l.|2022|03|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|4718275.873|492644.64221292
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|02|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-419799.87|20454.232089903
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|02|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|13201.899|495.26863231383
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|08|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|5113.677|690.23
345050|13171830154|GAS|EROGASMET S.p.A.|2022|03|2022-04-11 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|3134946.204|255013.02053704
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|07|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|52957.654|6952.0079713599
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|04|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-9909.6620000001|-2281.663402697
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|01|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|3409.62|-3077.3011467482
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|04|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-2229.619|-312.22
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|08|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|15408.215|3713.1195765937
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2022|02|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-341747.344|36422.257045268
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|11|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|12411.155|1341.8388919487
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|05|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|19677.183|2259.5457003488
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|06|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|8871.874|607.18671019115
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|03|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|44431.682|5925.3008324269
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|09|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|15130.754|451.77344054255
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|12|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|18272.142|1549.2187523426
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|09|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|59448.617|7597.9313355871
415551|01311630055|GAS|METANPROGETTI S.r.l.|2020|11|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|2407.126|149.53503232221
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2022|01|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-86884.91|4316.787036819
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2021|12|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-42516.849|-2912.4988430181
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|01|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21303.798|-15901.036585407
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|04|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-25531.741|-3522.3161242532
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|07|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|86417.127|19539.983516801
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|08|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|17408.533|11252.115462282
127056|02770130231|GAS|A.G.S.M. - AZIENDA GENERALE SERVIZI|2022|03|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|334865.566|27507.753798001
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|05|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-2425.295|-990.01270323166
415551|01311630055|GAS|METANPROGETTI S.r.l.|2022|02|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|48083.232|671.38507741976
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2021|08|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|2228.979|1666.8520362674
213131|04802420267|GAS|AP RETI GAS S.p.A.|2022|03|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|2745977.217|179005.96051398
371816|00850720194|GAS|GEI S.p.A.|2022|03|2022-04-20 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|1773795.22|105889.06529199
371816|00850720194|GAS|GEI S.p.A.|2022|01|2022-04-20 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-20848.177|-2042.531392
415551|01311630055|GAS|METANPROGETTI S.r.l.|2022|01|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|38688.182|-194.73006166934
425920|01655600664|GAS|ALTO SANGRO DISTRIBUZIONE GAS S.r.l.|2022|03|2022-04-21 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|641028.127|69673.692541002
425920|01655600664|GAS|ALTO SANGRO DISTRIBUZIONE GAS S.r.l.|2022|02|2022-04-21 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|516.848|108.549586
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|06|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1595.993|5736.5586672104
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|04|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|23181.696|2168.9013800805
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|08|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|10085.567|1512.6102185415
418288|03752430961|GAS|GIGAS RETE S.r.l.|2022|02|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-68152.415|-6586.125275
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|05|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-39543.523|-4712.2032700073
393603|03757660968|GAS|NED RETI DISTRIBUZIONE GAS S.r.l.|2022|03|2022-04-20 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|515613.927|29998.023753001
204437|06724610966|GAS|2i RETE GAS S.p.A.|2021|06|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|2599.02|327.94
423537|02169270200|GAS|SEI - SERVIZI ENERGETICI INTEGRATI S.r.l.|2022|02|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-28570.995|-2536.755971
423537|02169270200|GAS|SEI - SERVIZI ENERGETICI INTEGRATI S.r.l.|2022|01|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-12620.717|-1119.459827
423537|02169270200|GAS|SEI - SERVIZI ENERGETICI INTEGRATI S.r.l.|2022|03|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|720356.177|44751.058396001
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|08|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|6443.675|5905.4537402312
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|01|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|59197.467|-633.39992110906
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|09|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|138046.271|25085.683207354
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|07|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|24797.354|9244.7801074353
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|06|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|18137.688|3239.2543601217
418288|03752430961|GAS|GIGAS RETE S.r.l.|2022|03|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|1233088.769|95514.962424997
345050|13171830154|GAS|EROGASMET S.p.A.|2022|02|2022-04-11 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-25378.986|-3417.550187
383398|03178060236|GAS|MEGARETI S.p.A.|2022|03|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1577919.108|92400.244845991
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|04|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|6307.62|899.1122896741
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|11|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|18360.507|2784.6769881863
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|06|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|15516.343|5970.6877309498
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|11|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-17431.035|-2938.8084262347
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|11|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|24285.724|88.880912004179
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|12|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|31899.626|-77.252528784748
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|09|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|23347.431|3690.7422679193
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|06|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|2572.113|-142.62428282096
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|10|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|20003.591|286.77992510715
150180|00353660400|GAS|ADRIGAS S.p.A.|2022|03|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|870539.493|40004.284173
415551|01311630055|GAS|METANPROGETTI S.r.l.|2022|03|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|103197.035|4199.3738449468
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|09|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-7352.709|-1080.2850159276
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|09|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|6093.124|758.03167685122
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|08|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-3219.426|-202.63294524115
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|05|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-4254.165|-755.00812045498
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|07|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|820.63100000001|-237.42093623504
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|06|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|12232.168|1264.2324811332
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|07|2022-04-14 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-4168.043|-502.72513663372
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|04|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-2480.057|-486.96425920257
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|05|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|11936.001|1605.983684146
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|03|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|96743.205|31269.686673552
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|07|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|5795.01|823.96419127562
306198|01733220022|GAS|EDIGAS S.p.A.|2022|03|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|784573.432|55028.488311999
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|05|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|34403.932|9444.294940541
122133|00930530324|GAS|ACEGASAPSAMGA S.p.A.|2022|01|2022-04-22 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-220734.349|12637.725990605
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|05|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-2721.2|-462.37368311081
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|09|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-5429.1219999999|1712.1949063631
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|07|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-4880.462|-901.24406025104
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|05|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|11492.454|475.45623978843
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|10|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|167.41999999999|-573.76445507822
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|10|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-18856.644|-2690.5164048468
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|06|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|3654.828|360.65100209828
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2021|02|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|10640.228|1381.3750185914
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|08|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|14394.108|425.50744642491
383398|03178060236|GAS|MEGARETI S.p.A.|2022|02|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-25384.33|-2368.365261
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|04|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|10245.449|465.79167623696
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|06|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|11656.031|432.82567197137
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|03|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|9984.796|463.00839364918
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|02|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|6335.68|311.77848701297
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|07|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|12853.164|442.87834315877
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|04|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-5559.58|-690.51484001242
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|10|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-17404.457|-4938.6599280729
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|08|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|769.892|99.790098
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|11|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|3852.893|-864.79834528002
302382|01581890462|GAS|GESAM S.p.A.|2022|03|2022-04-26 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|1059751.905|44085.186564001
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|09|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|830.702|100.087849
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|06|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|509.707|59.4223
415551|01311630055|GAS|METANPROGETTI S.r.l.|2021|01|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|2886.338|176.14445635012
167417|02166820510|GAS|CENTRIA S.r.l.|2021|09|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|678.223|151.752015
213131|04802420267|GAS|AP RETI GAS S.p.A.|2022|02|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-9805.715|-919.884946
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2020|05|2022-04-15 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-127.943|-50.153374231308
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2020|08|2022-04-15 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|627.031|76.69986289303
306198|01733220022|GAS|EDIGAS S.p.A.|2022|02|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-10022|-953.077584
306198|01733220022|GAS|EDIGAS S.p.A.|2021|12|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-5751.44|-502.561067
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|09|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|237.04000000001|1100.3534878295
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2022|03|2022-04-05 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1023857.476|80484.771049
418288|03752430961|GAS|GIGAS RETE S.r.l.|2021|11|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-3355.587|-231.914128
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|08|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|18733.413|8694.9156982885
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|03|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-3640.5339999999|6973.2762124367
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|07|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|15336.179|6517.8768921431
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|04|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-37355.398|-3676.7116300819
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|05|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-20281.376|789.24981800216
388977|04152790962|GAS|"RETIPIU\' S.r.l."|2022|03|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1825235.699|196139.44428898
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2022|02|2022-04-05 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-2359.044|-641.34238
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|08|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|3295.27|1241.8667045521
418288|03752430961|GAS|GIGAS RETE S.r.l.|2022|01|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-22393.336|-1445.230667
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|12|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-30836.373|-3409.3013757588
193164|02637140423|GAS|EDMA RETI GAS S.r.l.|2022|01|2022-04-05 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1892.131|-62.157215
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|04|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|7855.704|1762.2711116224
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|05|2022-04-11 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1952.451|2305.664196729
325339|03641150820|GAS|COMEST S.p.A.|2022|03|2022-04-26 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|456075.843|86596.929040003
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|10|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-26260.344|-3854.1946708697
419744|05608890488|GAS|TOSCANA ENERGIA S.p.A.|2020|11|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|8427.2770000001|1018.6456949735
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|01|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|6254.439|-8070.0389886789
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|02|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|2494.163|-448.53225264106
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2021|07|2022-04-15 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-521.378|90.961416586018
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2022|03|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1790779.06|116152.806847
167417|02166820510|GAS|CENTRIA S.r.l.|2021|12|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-13944.423|-1888.136117
383398|03178060236|GAS|MEGARETI S.p.A.|2021|11|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-3636.96|-281.180405
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|02|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|29610.979|-1468.989911707
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|06|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|18051.553|2995.0539725829
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|05|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1605.384|143.62088815221
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2021|08|2022-04-15 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-393.536|74.308177267539
425909|01356930550|GAS|UMBRIA DISTRIBUZIONE GAS S.p.A.|2021|09|2022-04-15 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-357.749|4.5506001119103
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2020|07|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-5748.456|-1478.8617989583
415551|01311630055|GAS|METANPROGETTI S.r.l.|2020|08|2022-04-30 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|2111.522|134.27256079113
119907|00489490011|GAS|ITALGAS RETI S.p.A.|2021|04|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|9304.564|1603.0902540772
167417|02166820510|GAS|CENTRIA S.r.l.|2021|01|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-860.092|-138.99985
325339|03641150820|GAS|COMEST S.p.A.|2022|01|2022-04-26 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-12279.566|-2094.301559
